GemeindeID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
5634,0.0,1.0,2.0,0.0,4.0,5.0,3.0,4.0,1.0,0.0,3.0,5.0,3.0,11.0,2.0,2.0,11.0,2.0,3.0,1.0,8.0,9.0,11.0,12.0,7.0
5635,23.0,23.0,28.0,49.0,44.0,48.0,40.0,50.0,30.0,44.0,68.0,88.0,77.0,97.0,115.0,101.0,119.0,171.0,141.0,109.0,89.0,101.0,90.0,111.0,110.0
5636,3.0,3.0,3.0,0.0,9.0,2.0,5.0,6.0,3.0,11.0,8.0,17.0,4.0,14.0,17.0,7.0,13.0,7.0,4.0,23.0,12.0,12.0,11.0,16.0,15.0
5637,1.0,4.0,1.0,2.0,1.0,1.0,5.0,8.0,1.0,5.0,6.0,4.0,4.0,1.0,0.0,0.0,22.0,2.0,0.0,5.0,4.0,3.0,5.0,2.0,6.0
5638,1.0,2.0,2.0,5.0,1.0,3.0,4.0,5.0,2.0,11.0,8.0,13.0,13.0,14.0,17.0,6.0,4.0,50.0,8.0,13.0,3.0,7.0,10.0,25.0,28.0
5639,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,7.0,4.0,1.0,1.0,2.0,5.0,8.0
5640,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0
5641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,,,,,
5642,33.0,21.0,26.0,39.0,26.0,45.0,51.0,46.0,26.0,54.0,49.0,126.0,51.0,84.0,120.0,117.0,108.0,85.0,135.0,110.0,58.0,83.0,100.0,104.0,110.0
5643,9.0,7.0,11.0,9.0,4.0,19.0,20.0,16.0,17.0,22.0,19.0,39.0,6.0,21.0,36.0,50.0,31.0,19.0,41.0,41.0,46.0,25.0,36.0,39.0,28.0
5644,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
5645,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5646,5.0,7.0,5.0,14.0,2.0,7.0,12.0,16.0,8.0,26.0,28.0,41.0,17.0,27.0,15.0,22.0,44.0,24.0,47.0,28.0,28.0,22.0,38.0,33.0,42.0
5647,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,,,,,
5648,3.0,7.0,7.0,8.0,4.0,12.0,7.0,6.0,11.0,18.0,10.0,17.0,21.0,9.0,18.0,20.0,23.0,7.0,20.0,17.0,11.0,15.0,21.0,24.0,14.0
5649,0.0,2.0,4.0,2.0,7.0,3.0,12.0,1.0,5.0,3.0,6.0,9.0,9.0,3.0,10.0,14.0,14.0,10.0,13.0,22.0,10.0,5.0,9.0,9.0,18.0
5650,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0
5651,1.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,1.0,6.0,2.0,6.0,1.0,8.0,7.0,13.0,4.0,0.0,3.0,9.0,9.0,3.0
5652,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,4.0,3.0,1.0,6.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,1.0
5653,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,9.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,9.0,17.0
5654,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5655,3.0,3.0,0.0,6.0,1.0,0.0,3.0,3.0,6.0,0.0,2.0,3.0,7.0,6.0,3.0,5.0,6.0,2.0,3.0,7.0,2.0,1.0,3.0,2.0,11.0
5661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
5663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
5664,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,
5665,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0
5666,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
5669,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
5670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
5673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
5674,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,3.0,3.0,4.0,2.0,1.0,2.0,1.0,10.0,8.0,14.0,7.0,9.0,23.0,22.0,20.0,31.0,50.0,43.0,20.0,11.0,11.0,16.0,19.0,33.0,28.0
5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5678,3.0,12.0,7.0,4.0,5.0,18.0,2.0,10.0,6.0,18.0,9.0,20.0,28.0,15.0,65.0,42.0,33.0,45.0,35.0,31.0,23.0,31.0,50.0,46.0,34.0
5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,,,
5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,,,
5686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0
5687,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,
5688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
5689,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,,,
5690,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
5691,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5692,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,3.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,4.0,3.0
5693,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,2.0
5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5702,1.0,0.0,6.0,2.0,0.0,7.0,11.0,3.0,4.0,10.0,5.0,9.0,11.0,4.0,12.0,11.0,17.0,17.0,16.0,13.0,7.0,2.0,19.0,19.0,19.0
5703,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,8.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,13.0,2.0,7.0,8.0
5704,0.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,7.0,3.0,11.0,8.0,9.0,9.0,8.0,10.0,6.0,7.0,3.0,16.0,3.0
5705,1.0,15.0,10.0,4.0,7.0,2.0,4.0,12.0,2.0,7.0,5.0,7.0,2.0,5.0,14.0,7.0,6.0,12.0,6.0,1.0,7.0,7.0,14.0,11.0,9.0
5706,1.0,5.0,0.0,2.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,5.0,9.0,1.0,7.0,2.0,1.0,5.0,0.0,10.0
5707,2.0,1.0,10.0,8.0,7.0,8.0,3.0,5.0,5.0,4.0,6.0,7.0,7.0,5.0,12.0,13.0,13.0,10.0,15.0,11.0,7.0,8.0,11.0,12.0,14.0
5708,1.0,0.0,0.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,7.0,4.0,0.0,2.0,9.0,9.0,1.0,6.0,9.0
5709,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,12.0,1.0,4.0,2.0,11.0,3.0,1.0,10.0,5.0,6.0,12.0,3.0,6.0,10.0,5.0,9.0
5710,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,3.0,1.0
5711,5.0,4.0,15.0,19.0,14.0,11.0,11.0,17.0,6.0,23.0,10.0,11.0,23.0,25.0,32.0,17.0,23.0,25.0,24.0,21.0,25.0,19.0,25.0,26.0,31.0
5712,7.0,6.0,15.0,9.0,10.0,7.0,11.0,16.0,6.0,3.0,17.0,16.0,3.0,12.0,17.0,23.0,29.0,31.0,28.0,24.0,23.0,30.0,38.0,38.0,29.0
5713,2.0,5.0,6.0,2.0,4.0,6.0,9.0,21.0,4.0,11.0,12.0,11.0,19.0,4.0,14.0,27.0,7.0,16.0,16.0,17.0,14.0,18.0,9.0,24.0,12.0
5714,1.0,1.0,0.0,3.0,1.0,1.0,9.0,0.0,1.0,3.0,2.0,3.0,2.0,5.0,5.0,17.0,12.0,6.0,2.0,14.0,7.0,2.0,11.0,4.0,9.0
5715,2.0,6.0,1.0,1.0,5.0,2.0,3.0,13.0,1.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,5.0,0.0,6.0,2.0,8.0,3.0,1.0,8.0,5.0
5716,2.0,0.0,0.0,1.0,4.0,3.0,6.0,4.0,1.0,6.0,5.0,8.0,11.0,7.0,8.0,1.0,8.0,6.0,8.0,3.0,8.0,9.0,11.0,18.0,14.0
5717,4.0,12.0,9.0,11.0,6.0,10.0,6.0,14.0,7.0,9.0,12.0,39.0,21.0,21.0,37.0,11.0,30.0,23.0,25.0,19.0,27.0,30.0,44.0,32.0,27.0
5718,3.0,6.0,2.0,4.0,7.0,3.0,8.0,15.0,1.0,0.0,2.0,13.0,6.0,3.0,12.0,14.0,1.0,12.0,8.0,13.0,9.0,13.0,19.0,25.0,22.0
5719,1.0,5.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,7.0,3.0,9.0,2.0,3.0,5.0,2.0,2.0,12.0,6.0,4.0,14.0,4.0,7.0,6.0
5720,1.0,0.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,0.0,6.0,2.0,3.0,15.0
5721,11.0,19.0,33.0,24.0,32.0,36.0,44.0,45.0,31.0,43.0,58.0,68.0,81.0,66.0,72.0,95.0,84.0,55.0,113.0,87.0,47.0,62.0,161.0,79.0,105.0
5722,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
5723,3.0,1.0,3.0,5.0,3.0,8.0,11.0,6.0,2.0,5.0,7.0,17.0,4.0,17.0,15.0,7.0,20.0,7.0,8.0,11.0,15.0,22.0,29.0,29.0,27.0
5724,56.0,41.0,49.0,51.0,53.0,63.0,88.0,99.0,53.0,95.0,102.0,130.0,102.0,80.0,99.0,153.0,239.0,201.0,189.0,142.0,145.0,135.0,158.0,136.0,106.0
5725,3.0,11.0,8.0,6.0,14.0,8.0,4.0,15.0,2.0,11.0,14.0,30.0,15.0,7.0,25.0,37.0,25.0,26.0,23.0,12.0,9.0,32.0,29.0,35.0,29.0
5726,3.0,3.0,3.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,5.0,4.0,0.0,2.0,11.0,5.0,3.0,3.0,7.0,8.0,3.0,8.0,1.0,15.0,9.0
5727,1.0,2.0,3.0,2.0,1.0,10.0,6.0,9.0,5.0,8.0,11.0,3.0,5.0,14.0,8.0,5.0,8.0,3.0,17.0,19.0,11.0,14.0,11.0,10.0,19.0
5728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,3.0,1.0,0.0,7.0,4.0,2.0,2.0,5.0,3.0,4.0
5729,4.0,1.0,2.0,1.0,2.0,3.0,10.0,4.0,3.0,8.0,3.0,18.0,13.0,8.0,12.0,8.0,14.0,17.0,18.0,6.0,7.0,16.0,18.0,20.0,9.0
5730,2.0,1.0,3.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,6.0,4.0,2.0,7.0,4.0,6.0,9.0,8.0,5.0,12.0,3.0,16.0,12.0,9.0
5731,1.0,0.0,6.0,0.0,1.0,6.0,0.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,5.0,5.0,8.0,6.0,9.0,0.0,7.0,4.0,3.0,6.0,1.0
5732,3.0,4.0,7.0,0.0,1.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,18.0,3.0,3.0,4.0,8.0,2.0
5741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
5743,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0
5744,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,0.0,8.0
5745,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0
5746,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,1.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,6.0
5747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
5748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5749,3.0,0.0,1.0,6.0,9.0,12.0,4.0,8.0,7.0,7.0,3.0,18.0,8.0,8.0,9.0,16.0,17.0,25.0,32.0,11.0,16.0,44.0,36.0,27.0,59.0
5750,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
5751,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0
5752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0
5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
5756,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
5757,5.0,8.0,8.0,9.0,21.0,5.0,18.0,31.0,6.0,14.0,12.0,34.0,19.0,27.0,43.0,38.0,27.0,22.0,40.0,37.0,45.0,46.0,40.0,35.0,64.0
5758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5760,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
5762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5763,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0
5764,3.0,10.0,6.0,2.0,10.0,5.0,8.0,14.0,1.0,9.0,8.0,21.0,4.0,9.0,21.0,22.0,24.0,16.0,33.0,13.0,11.0,10.0,21.0,11.0,34.0
5765,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0,6.0,1.0,5.0,3.0
5766,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,2.0,0.0,9.0,0.0,5.0,8.0,3.0,0.0,3.0,1.0,0.0,0.0
5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5782,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,5.0,4.0,6.0,3.0,4.0,3.0,5.0,4.0
5783,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,2.0,1.0,,,,
5784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,,,,
5785,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
5786,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,6.0,,,,
5787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,,
5788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
5789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5790,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
5791,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,5.0,4.0,2.0,13.0,5.0,1.0,2.0,3.0,3.0,5.0,0.0,1.0
5792,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,16.0
5793,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,11.0,15.0,2.0,18.0,8.0,4.0,7.0,,,,
5794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,,,,
5795,3.0,0.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,8.0,0.0,7.0,20.0,6.0,5.0,3.0,13.0,3.0,1.0,,,,
5796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,,,,,
5798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
5799,0.0,3.0,0.0,0.0,7.0,5.0,4.0,3.0,6.0,1.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,17.0,9.0,8.0,3.0,4.0,7.0,9.0,6.0
5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,
5801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
5802,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5803,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5804,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,14.0,18.0
5805,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,15.0,30.0
5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,
