Bezirk_ID,Bezirk_Name,Bis 14’999,15’000-19’999,20’000-29’999,30’000-39’999,40’000-49’999,50’000-74999,75’000 und mehr
1910,Zofingen,-71.5340543572024,-20.0550585413729,-2.37827433847724,10.1676272156322,20.233325574111,14.1358893092228,-18.6237865178496
1911,Zurzach,-58.1180021720056,-18.5197841655256,-9.36638077172219,0.366449678135061,8.67203467661533,6.81790313180239,-1.75703342407191
2011,Arbon,-44.0769785790005,18.0397013958326,26.4110572118866,20.4204330125989,14.060068730349,2.77999705780585,-24.2369377089674
2012,Frauenfeld,-59.0672792391673,-8.40808311580588,-1.32547895805645,3.45515585367206,7.562540696804,5.17058050246604,-4.4404804510971
2013,Kreuzlingen,4.73635445183309,20.1539008572736,5.75075457104779,3.82830779702037,-1.30900322405075,-2.74183146237064,-2.31315722075499
2014,Münchwilen,-56.8344562675261,-8.13482469194197,-1.52735455580015,9.24533056190879,15.1909127319875,4.06098523110858,-9.27739291579688
2015,Weinfelden,-55.2276379794465,7.0219194385535,11.5384377497359,18.44182067073,17.252843173282,4.89502117332652,-20.240231308486
2101,Bellinzona,13.0563720748476,14.9721758613955,12.461407211922,16.4154228951694,7.81156609366176,5.65258183751358,-21.2015279207852
2102,Blenio,345.446195538226,48.6273270697369,44.8673084288742,32.967924724256,11.0263729127881,-7.68305745123007,-52.1091623627707
2103,Leventina,220.97789719885,50.8953068513799,34.867845605727,29.9496307501203,1.51099089624989,1.44934172835682,-43.6625970206139
2104,Locarno,366.32915250847,76.6685528041964,32.6230604039032,18.9716335235739,-7.14272344942939,-16.4605182702992,-30.1229504157821
2105,Lugano,231.209655791486,67.7133815771646,19.0628514504132,3.96074875496673,-15.2415932547243,-18.4639773947638,-4.8845671373011
2106,Mendrisio,128.420345848481,43.5530923686319,24.3661650986193,16.2239266253652,-5.34720973953102,-5.23801651549508,-19.2156186021277
2107,Riviera,-19.8909465317982,21.5472549986565,18.9487760648342,14.2270592831216,9.17908225344268,12.059247422981,-27.1067103798294
2108,Vallemaggia,209.396565498332,25.7761718392383,61.9472757553939,36.6595703616159,8.21112534819164,-10.8964895622329,-44.7084160340304
2221,Aigle,470.612775650344,84.5035846016258,20.2065302187154,9.58673118214648,-10.936498619087,-17.3702244024865,-27.0073359680436
2222,Broye-Vully,-49.8563627655177,14.1561098730206,20.7514109269843,22.8115076859366,7.13314998579442,-0.778999614288267,-16.4788792284347
2223,Gros-de-Vaud,-72.2091141130329,-27.8894409627725,-22.8347214853706,-16.9212413755766,-12.8192170027627,-1.74411817497344,28.3658709672674
2224,Jura-Nord vaudois,-36.7051225985888,11.8897832512244,12.8505284887998,14.3180367058234,7.11043861097216,-0.677148807556871,-11.1670774537471
2225,Lausanne,-42.6572498893268,13.54075775814,9.97599997770628,-2.46845403117943,-8.92214232432394,-0.833968580410782,4.06725445950342
2226,Lavaux-Oron,-21.9131247641388,-18.3118649049816,-23.980572196571,-25.9821987208369,-28.8375604662491,-16.2943236336276,48.3732868215583
2227,Morges,-48.4110285164329,-19.6569742194723,-15.8484261346882,-16.7862302116469,-17.0160866295272,-7.37166628937008,30.6665371442655
2228,Nyon,-8.54329172303271,-22.0339272153155,-29.5217347017338,-35.6178966136312,-35.3367404671996,-23.954664758194,63.1729195502563
2229,Ouest lausannois,-54.191351685639,-6.78637535777533,3.53165315149127,6.10221755418878,0.749635471189492,5.03406619809796,-4.4289070793579
2230,Riviera-Pays-d'Enhaut,151.844675334136,36.7252500483399,11.2369871886378,-7.5419243237007,-16.4071006885963,-15.1166687263154,7.39452925420259
2301,Brig,82.6099876359761,-16.7868673002758,-1.87269034182351,5.2659745085831,8.90022124608951,13.3168812043039,-21.1801486614149
2302,Conthey,599.33677839271,12.0424313502389,13.3038228077856,3.47652251096697,-4.59748475657762,-11.3450248649955,-32.9982257542661
2303,Entremont,1118.71146624304,88.9766158015046,17.8739737225232,0.196701259184473,-16.1762746687398,-39.927189457472,-41.9801826966035
2304,Goms,1261.96062945538,22.7418828687975,15.180556169526,10.6063867512645,-10.7945624209906,-26.5849481120732,-63.5133766579014
2305,Hérens,1416.95243985406,11.4669747774038,9.84248096421012,-8.67468328582081,-24.848613911072,-31.8972709663601,-52.067759139636
2306,Leuk,383.341762227836,4.37933787250397,22.5734686014227,19.8310263042476,13.2252093381803,0.572637525818553,-46.6803506799033
2307,Martigny,157.113944955008,23.648967473859,31.0464736776075,27.4720338365269,9.42846849356913,-4.42191063527564,-33.5269862941
2308,Monthey,322.182473072388,16.0644663763295,14.2709421609577,9.10053169203318,1.58905575208115,-2.31456867190941,-28.8939164565538
2309,Raron,688.199113704272,-2.83108460307037,4.36883472761433,2.81113978860812,4.66862181566616,-6.56219708968332,-42.6200704460374
2310,Saint-Maurice,119.474970954737,30.055753233999,34.8902018921839,18.3702409948263,14.7801679719939,1.62582721284088,-36.8786629972245
2311,Sierre,985.974893233481,32.7338297339228,2.43825455254651,-8.87732842756135,-18.9429751515353,-22.6734904295197,-34.3800335011304
2312,Sion,116.592566673606,15.4271671960953,14.6962391548249,1.72443424630591,4.43776886364762,-1.17793858743315,-15.106735478131
2313,Visp,364.18681325635,8.70654851819883,2.13754955129688,11.0511369631276,9.57351959564934,0.846420192094866,-34.1131715044239
2401,Boudry,-56.1654376226997,-10.7394909527986,0.278202643237391,-2.63093079457833,-4.78688676421752,-2.33737772138312,9.56851849193328
2402,La Chaux-de-Fonds,-62.2470936952925,37.0039104429818,49.4790543990724,24.4186553782802,13.3019071016684,-3.45114940174543,-27.9391256040174
2403,Le Locle,-54.6309768459125,20.1900920808781,40.8650530383301,28.2756469356294,16.6419305726556,-3.31148276509086,-27.4531429704833
2404,Neuchâtel,-58.318589470276,8.96191387966394,12.6116808396328,8.00232646924921,1.16850010109324,1.95689831962877,-6.61645135624298
2405,Val-de-Ruz,-69.4990422899574,-10.2501688383325,-8.8134881499122,2.99882590307956,-4.10629965431727,2.05041353360396,6.92242089768853
2406,Val-de-Travers,-51.5736106160137,28.1053602066316,74.1376466289917,42.2539627285651,18.0803367005528,-9.58868964101062,-40.0096654221582
2500,Cant. de Genève,-33.2889017698861,23.2883430997423,7.01616155626224,-18.0597931768454,-27.5964642874793,-12.2214449621227,28.3116502548939
2601,Delémont,-71.1628013398421,22.6062032806884,33.0872973956861,27.7155903501443,13.6419928185271,0.985487701936183,-26.2572293475478
2602,Les Franches-Montagnes,-69.3243400389228,2.72285732422968,46.2584532509665,37.9575819399447,21.0647991213178,-3.26643569310622,-32.8715922177028
2603,Porrentruy,-53.3586499393235,40.656943656128,56.3708347895553,33.1091504419668,15.1655639239387,-7.09691038951351,-32.2000091266507
