Bezirk_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Kanton_ABK,Bezirk_Name,Kanton_ID,Kanton_Name
600,25731.0,26191.0,26569.0,26813.0,27046.0,27330.0,27594.0,27749.0,27896.0,28323.0,29017.0,29712.0,30247.0,30837.0,30958.0,31310.0,31440.0,31831.0,31989.0,32225.0,32356.0,32678.0,32961.0,33142.0,33162.0,33269.0,33755.0,33997.0,34429.0,35032.0,35585.0,35885.0,36115.0,36507.0,36834.0,OW,Kt. Obwalden,6,Obwalden
700,28321.0,28888.0,29278.0,29765.0,30153.0,30601.0,31041.0,31347.0,31619.0,32030.0,33678.0,34344.0,34866.0,35393.0,35983.0,36466.0,36794.0,37232.0,37320.0,37657.0,37810.0,38389.0,38736.0,39070.0,39497.0,39803.0,40012.0,40287.0,40737.0,40794.0,41024.0,41311.0,41584.0,41888.0,42080.0,NW,Kt. Nidwalden,7,Nidwalden
800,36138.0,36249.0,36196.0,36240.0,36423.0,36419.0,36580.0,36674.0,36953.0,37253.0,38200.0,38720.0,38976.0,39138.0,39388.0,39410.0,39161.0,38735.0,38698.0,38708.0,38196.0,38216.0,38322.0,38502.0,38317.0,38173.0,38084.0,38237.0,38370.0,38479.0,38608.0,39217.0,39369.0,39593.0,39794.0,GL,Kt. Glarus,8,Glarus
900,75677.0,76348.0,77184.0,77864.0,78978.0,80273.0,81634.0,82790.0,83419.0,84009.0,84412.0,85882.0,87065.0,88583.0,90412.0,92392.0,93737.0,95098.0,96517.0,97758.0,99714.0,101022.0,102407.0,103642.0,105244.0,106496.0,107171.0,109141.0,110384.0,110890.0,113105.0,115104.0,116575.0,118118.0,120089.0,ZG,Kt. Zug,9,Zug
1001,15706.0,15948.0,16328.0,16445.0,16522.0,16620.0,17005.0,17301.0,17691.0,17997.0,18420.0,18802.0,19247.0,19662.0,19934.0,20048.0,20407.0,20605.0,20844.0,21001.0,21200.0,21576.0,22024.0,22339.0,22689.0,23119.0,23751.0,24379.0,25113.0,25832.0,26525.0,27544.0,28448.0,29246.0,30035.0,FR,La Broye,10,Fribourg
1002,13786.0,13816.0,13916.0,14046.0,14191.0,14362.0,14458.0,14643.0,14973.0,15437.0,15993.0,16258.0,16544.0,16910.0,17158.0,17218.0,17437.0,17462.0,17566.0,17607.0,17681.0,17795.0,18051.0,18388.0,18583.0,18882.0,19043.0,19415.0,19880.0,20249.0,20708.0,21097.0,21790.0,22445.0,22917.0,FR,La Glâne,10,Fribourg
1003,27790.0,28125.0,28644.0,28908.0,29205.0,29679.0,30024.0,30222.0,30514.0,31206.0,32243.0,32944.0,33561.0,34480.0,35071.0,35475.0,36165.0,36633.0,37085.0,37483.0,37762.0,38440.0,39218.0,40001.0,40846.0,41514.0,42108.0,43267.0,44217.0,45194.0,46415.0,47594.0,49022.0,50325.0,51580.0,FR,La Gruyère,10,Fribourg
1004,69266.0,69504.0,69622.0,69612.0,69842.0,70543.0,71125.0,72008.0,73084.0,74418.0,73187.0,74819.0,75996.0,76914.0,77564.0,77973.0,78634.0,78996.0,79502.0,80037.0,81247.0,82332.0,83240.0,84144.0,85254.0,86453.0,88161.0,89977.0,91677.0,93122.0,94849.0,96979.0,99245.0,101477.0,103330.0,FR,La Sarine,10,Fribourg
1005,19754.0,19994.0,20125.0,20377.0,20529.0,20650.0,21025.0,21464.0,21774.0,22310.0,22741.0,23206.0,23596.0,24113.0,24716.0,25408.0,26007.0,26680.0,27071.0,27542.0,28176.0,28826.0,29177.0,29574.0,30074.0,30406.0,31017.0,31497.0,31982.0,32429.0,32911.0,33419.0,33924.0,34359.0,34901.0,FR,See / Lac,10,Fribourg
1006,29538.0,29789.0,30158.0,30452.0,30973.0,31302.0,31548.0,31910.0,32281.0,32833.0,33663.0,33995.0,34489.0,35181.0,36066.0,36690.0,37271.0,37491.0,37839.0,38273.0,38257.0,38497.0,38692.0,38969.0,39292.0,39523.0,39727.0,39917.0,40329.0,40686.0,41113.0,41533.0,42014.0,42405.0,42950.0,FR,Sense,10,Fribourg
